ID	st_vseh	delez_izbranih_tock	relativna_napaka_ploscine_1	relativna_napaka_obseg_1	relativna_napaka_ploscine_krog	relativna_napaka_obseg_krog	m	k
527	250	36.4	96.5298651032485	98.37579476534212	49.65210740299475	12.620407857233229	10	27
528	250	37.2	96.68580333915996	98.46621767584875	27.257535056245086	4.893888997001174	10	29
529	250	38.0	94.31343821683556	97.90227352456009	2.115572082038168	5.302389391831089	10	29
530	250	37.2	94.74199086212823	97.23676478708373	56.820593503668526	16.9205317057456	10	31
531	250	37.2	95.0139087632271	96.86789545816258	41.38060766302911	9.742626273373697	10	31
532	250	37.2	95.80239352594526	97.53345603796329	29.305105446873203	4.190286174064749	10	33
533	250	37.6	95.97020559187683	97.50888569993006	52.70363802493896	13.887479561273143	10	33
534	250	36.0	95.83426138581304	96.43949346391378	64.40371207932314	16.44984257539866	10	35
535	250	36.8	94.68155091265092	97.4174977408933	51.40181512864112	13.305093582674077	10	35
536	250	38.4	93.01240661977775	93.69333196811625	47.33443261790717	10.951390044973023	10	37
537	250	34.4	92.9946735044688	96.52287103106076	51.91777552508975	15.059514212126468	10	37
